date_or_day,region,age_group,S0,E0,I0,R,S1,E1,I1,active_I,susceptible_total,population
day_13,Seoul,65+,1918253.9362317356,54.802733288995306,141.36211469862045,383.8989202767525,0.0,0.0,0.0,141.36211469862045,1918253.9362317356,1918834.0
day_13,Wonju,0-18,54769.77075489998,1.6517320434661902,4.254842433723275,11.322670622829415,0.0,0.0,0.0,4.254842433723275,54769.77075489998,54787.0
day_13,Wonju,19-49,142145.17836524683,2.8819137097533827,7.704260979962987,24.235460063469162,0.0,0.0,0.0,7.704260979962987,142145.17836524683,142180.0
day_13,Wonju,50-64,92191.22203798125,1.8544585753886553,5.029173257772573,15.89433018559262,0.0,0.0,0.0,5.029173257772573,92191.22203798125,92214.0
day_13,Wonju,65+,74465.48226789266,2.127409665052153,5.487593611365466,14.902728830933127,0.0,0.0,0.0,5.487593611365466,74465.48226789266,74488.0
day_14,Seoul,0-18,1098549.1633720503,32.81964022838924,84.83961119895157,244.1773765225538,0.0,0.0,0.0,84.83961119895157,1098549.1633720503,1098911.0
day_14,Seoul,19-49,4150529.9904228826,83.30974736291785,222.04383973730393,752.6559900171214,0.0,0.0,0.0,222.04383973730393,4150529.9904228826,4151588.0
day_14,Seoul,50-64,2134247.7331459024,42.412462884747285,114.60789617251817,391.2464950406919,0.0,0.0,0.0,114.60789617251817,2134247.7331459024,2134796.0
day_14,Seoul,65+,1918227.0330055875,54.30459279270319,140.491058403394,412.1713432164766,0.0,0.0,0.0,140.491058403394,1918227.0330055875,1918834.0
day_14,Wonju,0-18,54768.960374101734,1.6362468199815645,4.229739968711715,12.17363910957407,0.0,0.0,0.0,4.229739968711715,54768.960374101734,54787.0
day_14,Wonju,19-49,142143.76620183061,2.853120271101001,7.6043656388470815,25.77631225946176,0.0,0.0,0.0,7.6043656388470815,142143.76620183061,142180.0
day_14,Wonju,50-64,92190.31723139645,1.8320358724927752,4.950567893912386,16.900164837147134,0.0,0.0,0.0,4.950567893912386,92190.31723139645,92214.0
day_14,Wonju,65+,74464.4379005793,2.1080721458671654,5.453779721618449,16.00024755320622,0.0,0.0,0.0,5.453779721618449,74464.4379005793,74488.0
day_15,Seoul,0-18,1098533.0635083918,32.50968377238402,84.28150907335588,261.1452987623441,0.0,0.0,0.0,84.28150907335588,1098533.0635083918,1098911.0
day_15,Seoul,19-49,4150489.1684100283,82.47688653610761,219.28994547130208,797.0647579645822,0.0,0.0,0.0,219.28994547130208,4150489.1684100283,4151588.0
day_15,Seoul,50-64,2134227.0275053484,41.91187199576516,112.89254838038818,414.1680742751955,0.0,0.0,0.0,112.89254838038818,2134227.0275053484,2134796.0
day_15,Seoul,65+,1918200.381456317,53.80384566676063,139.54514311906678,440.2695548971554,0.0,0.0,0.0,139.54514311906678,1918200.381456317,1918834.0
day_15,Wonju,0-18,54768.15770379428,1.6207937174508245,4.201915384960154,13.019587103316413,0.0,0.0,0.0,4.201915384960154,54768.15770379428,54787.0
day_15,Wonju,19-49,142142.36816479327,2.824597172865849,7.510052646628166,27.297185387231178,0.0,0.0,0.0,7.510052646628166,142142.36816479327,142180.0
day_15,Wonju,50-64,92189.4228368323,1.8104125004063563,4.876472251376297,17.89027841592961,0.0,0.0,0.0,4.876472251376297,92189.4228368323,92214.0
day_15,Wonju,65+,74463.40330321339,2.0886334388621766,5.417059850228342,17.091003497529908,0.0,0.0,0.0,5.417059850228342,74463.40330321339,74488.0
day_16,Seoul,0-18,1098517.1177212805,32.200628997619646,83.6800491448767,278.00160057701527,0.0,0.0,0.0,83.6800491448767,1098517.1177212805,1098911.0
day_16,Seoul,19-49,4150448.7548134318,81.6520398644636,216.67039964509547,840.9227470588427,0.0,0.0,0.0,216.67039964509547,4150448.7548134318,4151588.0
day_16,Seoul,50-64,2134206.555809729,41.4276316179339,111.26997470219314,436.7465839512732,0.0,0.0,0.0,111.26997470219314,2134206.555809729,2134796.0
day_16,Seoul,65+,1918173.9817119837,53.30166716670048,138.53803732863375,468.17858352096874,0.0,0.0,0.0,138.53803732863375,1918173.9817119837,1918834.0
day_16,Wonju,0-18,54767.362715084106,1.605385568888279,4.171929166693536,13.859970180308444,0.0,0.0,0.0,4.171929166693536,54767.362715084106,54787.0
day_16,Wonju,19-49,142140.9841148432,2.796348536494815,7.420340703735458,28.799195916556812,0.0,0.0,0.0,7.420340703735458,142140.9841148432,142180.0
day_16,Wonju,50-64,92188.53854768246,1.789495400036423,4.8063840513042155,18.86557286620487,0.0,0.0,0.0,4.8063840513042155,92188.53854768246,92214.0
day_16,Wonju,65+,74462.37848076606,2.0691391667612655,5.377964599613762,18.174415467575574,0.0,0.0,0.0,5.377964599613762,74462.37848076606,74488.0
day_17,Seoul,0-18,1098501.3253284323,31.892707347010813,83.04435381471119,294.7376104059906,0.0,0.0,0.0,83.04435381471119,1098501.3253284323,1098911.0
day_17,Seoul,19-49,4150408.74556757,80.83526579365336,214.1623396483082,884.2568269878618,0.0,0.0,0.0,214.1623396483082,4150408.74556757,4151588.0
day_17,Seoul,50-64,2134186.311732779,40.957892758569734,109.72979557072146,459.0005788917118,0.0,0.0,0.0,109.72979557072146,2134186.311732779,2134796.0
day_17,Seoul,65+,1918147.8334972626,52.79904830452363,137.48126344625723,495.8861909866955,0.0,0.0,0.0,137.48126344625723,1918147.8334972626,1918834.0
